qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5D_Homo_sapiens	XP_058880590.1	61.264	364	94	1.13e-164	468	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058853527.1	61.143	350	90	9.02e-164	466	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058855628.1	60.571	350	90	1.37e-163	465	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_033866648.1	60.694	346	89	1.47e-157	449	terminal nucleotidyltransferase 5C-like isoform X2 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058885092.1	60.694	346	89	2.31e-157	449	terminal nucleotidyltransferase 5C-like isoform X1 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_033864625.1	60.116	346	89	9.85e-156	445	terminal nucleotidyltransferase 5C-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058857546.1	69.474	190	97	9.44e-88	282	uncharacterized protein LOC117430524 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058857546.1	66.489	188	97	1.41e-84	273	uncharacterized protein LOC117430524 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058845265.1	70.000	190	97	1.05e-87	282	uncharacterized protein LOC117412473 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_058845265.1	65.957	188	97	4.61e-84	272	uncharacterized protein LOC117412473 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053183877.1	86.563	387	87	0.0	702	terminal nucleotidyltransferase 5A [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053193485.1	78.061	392	86	0.0	637	terminal nucleotidyltransferase 5A-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053182883.1	75.127	394	88	0.0	613	terminal nucleotidyltransferase 5ba [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053190155.1	72.966	381	86	0.0	585	terminal nucleotidyltransferase 5Bb [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053184462.1	68.542	391	88	0.0	549	terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053187094.1	63.912	363	82	2.65e-167	476	terminal nucleotidyltransferase 5C-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053179509.1	64.130	368	81	2.04e-166	478	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053183877.1	66.154	390	91	0.0	538	terminal nucleotidyltransferase 5A [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053182883.1	67.098	386	89	0.0	536	terminal nucleotidyltransferase 5ba [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053190155.1	66.667	384	89	0.0	523	terminal nucleotidyltransferase 5Bb [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053193485.1	63.038	395	89	1.65e-175	496	terminal nucleotidyltransferase 5A-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053184462.1	61.640	378	88	5.96e-167	474	terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053187094.1	54.178	371	87	1.63e-139	404	terminal nucleotidyltransferase 5C-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053179509.1	58.133	332	78	1.50e-133	393	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053184462.1	75.578	389	99	0.0	599	terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053183877.1	71.579	380	96	0.0	569	terminal nucleotidyltransferase 5A [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053182883.1	71.540	383	97	0.0	561	terminal nucleotidyltransferase 5ba [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053190155.1	70.789	380	96	0.0	554	terminal nucleotidyltransferase 5Bb [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053193485.1	67.488	406	100	0.0	554	terminal nucleotidyltransferase 5A-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053179509.1	62.821	390	97	1.47e-174	496	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_053187094.1	63.467	375	95	7.57e-173	488	terminal nucleotidyltransferase 5C-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053179509.1	62.308	390	98	9.70e-172	489	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053183877.1	61.579	380	97	9.97e-170	480	terminal nucleotidyltransferase 5A [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053187094.1	59.278	388	99	1.30e-166	472	terminal nucleotidyltransferase 5C-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053184462.1	63.295	346	89	7.65e-164	464	terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053182883.1	59.299	371	95	1.82e-162	461	terminal nucleotidyltransferase 5ba [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053190155.1	56.053	380	96	9.54e-160	454	terminal nucleotidyltransferase 5Bb [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_053193485.1	56.555	389	97	3.06e-158	451	terminal nucleotidyltransferase 5A-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019946612.1	86.945	383	86	0.0	699	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019947548.1	77.551	392	86	0.0	634	terminal nucleotidyltransferase 5A-like [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019963397.1	76.640	381	86	0.0	609	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019946020.1	72.895	380	86	0.0	593	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019965638.1	69.048	378	85	0.0	543	terminal nucleotidyltransferase 5C [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019940905.1	68.421	171	79	3.01e-77	256	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019940905.1	64.246	179	79	3.00e-68	232	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_069387702.1	65.517	174	78	6.40e-74	253	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_069387702.1	68.156	179	78	2.90e-72	248	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019946612.1	66.410	390	91	0.0	539	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019963397.1	67.358	386	89	0.0	535	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019946020.1	67.273	385	89	0.0	531	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019947548.1	60.671	417	93	1.43e-173	492	terminal nucleotidyltransferase 5A-like [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019965638.1	60.372	376	88	1.61e-163	466	terminal nucleotidyltransferase 5C [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_069387702.1	62.147	177	74	2.55e-65	228	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_069387702.1	61.314	137	74	3.41e-51	186	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019940905.1	57.459	181	85	4.98e-62	215	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019940905.1	53.514	185	85	1.51e-59	208	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019965638.1	74.933	375	96	0.0	582	terminal nucleotidyltransferase 5C [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019946612.1	71.053	380	96	0.0	565	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019947548.1	68.395	405	100	0.0	559	terminal nucleotidyltransferase 5A-like [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019946020.1	70.000	380	96	0.0	556	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019963397.1	70.942	382	97	0.0	552	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019940905.1	70.000	180	92	9.89e-84	271	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019940905.1	62.088	182	92	2.10e-68	231	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_069387702.1	66.489	188	94	1.15e-79	267	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_069387702.1	63.684	190	94	1.69e-73	249	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019946612.1	61.333	375	96	3.29e-168	477	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019963397.1	59.569	371	95	1.64e-162	462	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019965638.1	62.717	346	89	6.48e-162	460	terminal nucleotidyltransferase 5C [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019947548.1	57.326	389	97	8.21e-159	453	terminal nucleotidyltransferase 5A-like [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019946020.1	58.857	350	90	1.08e-158	452	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_069387702.1	64.062	192	97	1.33e-77	261	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_069387702.1	62.564	195	97	1.85e-74	252	bromodomain-containing protein 4 [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019940905.1	57.921	202	99	1.61e-73	244	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_019940905.1	64.324	185	99	3.55e-73	243	uncharacterized protein [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_001750770.1	25.641	312	69	2.65e-19	89.0	uncharacterized protein MONBRDRAFT_39283 [Monosiga brevicollis MX1]	Choanoflagellata_TENT5A-B-C-D.txt	Choanoflagellata_Monosiga_brevicollis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Choanoflagellata_Monosiga_brevicollis/Choanoflagellata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_001750770.1	27.519	258	59	3.28e-17	82.4	uncharacterized protein MONBRDRAFT_39283 [Monosiga brevicollis MX1]	Choanoflagellata_TENT5A-B-C-D.txt	Choanoflagellata_Monosiga_brevicollis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Choanoflagellata_Monosiga_brevicollis/Choanoflagellata_TENT5A-B-C-D.txt
