qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5A_Homo_sapiens	YP_002640631.1	26.667	45	10	4.3	20.4	cytochrome c oxidase subunit I [Clonorchis sinensis]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Clonorchis_sinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Clonorchis_sinensis/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_002640632.2	24.658	73	17	1.4	21.6	cytochrome c oxidase subunit II [Clonorchis sinensis]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Clonorchis_sinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Clonorchis_sinensis/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_002640632.2	23.404	47	12	2.9	20.8	cytochrome c oxidase subunit II [Clonorchis sinensis]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Clonorchis_sinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Clonorchis_sinensis/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_002640633.1	50.000	12	3	9.4	18.9	NADH dehydrogenase subunit 6 [Clonorchis sinensis]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Clonorchis_sinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Clonorchis_sinensis/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010285385.1	54.545	11	13	2.5	18.9	cytochrome c oxidase subunit I [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010285385.1	19.565	46	13	6.1	17.7	cytochrome c oxidase subunit I [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010285378.1	38.889	18	4	2.6	18.9	cytochrome b [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010285387.1	22.727	44	10	5.6	17.7	cytochrome c oxidase subunit III [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010285380.1	25.641	78	15	5.6	17.7	NADH dehydrogenase subunit 4 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010285381.1	16.129	31	7	9.0	16.9	ATP synthase F0 subunit 6 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010285387.1	28.571	14	3	1.2	19.6	cytochrome c oxidase subunit III [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010285385.1	24.528	53	12	3.6	18.5	cytochrome c oxidase subunit I [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010285378.1	26.316	38	9	7.6	17.3	cytochrome b [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010285380.1	25.490	51	12	8.0	17.3	NADH dehydrogenase subunit 4 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010285385.1	26.923	26	7	2.7	18.5	cytochrome c oxidase subunit I [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010285382.1	66.667	9	2	2.8	18.5	NADH dehydrogenase subunit 2 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010285383.1	46.667	15	8	3.4	18.1	NADH dehydrogenase subunit 1 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010285383.1	40.000	15	8	5.9	17.3	NADH dehydrogenase subunit 1 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_010285378.1	35.294	17	4	3.7	18.1	cytochrome b [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010285378.1	21.538	65	17	1.1	19.6	cytochrome b [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010285377.1	43.333	30	11	1.5	19.2	NADH dehydrogenase subunit 5 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010285377.1	46.667	15	11	7.0	17.3	NADH dehydrogenase subunit 5 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010285385.1	45.455	11	3	5.3	17.7	cytochrome c oxidase subunit I [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_010285380.1	28.889	45	12	5.8	17.7	NADH dehydrogenase subunit 4 [Eudiplozoon nipponicum]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Eudiplozoon_nipponicum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Eudiplozoon_nipponicum/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009092417.1	22.917	48	16	0.78	20.8	NADH dehydrogenase subunit 4 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009092417.1	30.435	23	16	1.5	19.6	NADH dehydrogenase subunit 4 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009092408.1	24.390	41	9	2.2	19.2	cytochrome c oxidase subunit I [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009092413.1	33.333	24	5	3.7	18.5	cytochrome b [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009092415.1	50.000	10	5	5.5	18.1	NADH dehydrogenase subunit 5 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009092415.1	60.000	10	5	6.8	17.7	NADH dehydrogenase subunit 5 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009092417.1	37.500	24	6	0.63	20.8	NADH dehydrogenase subunit 4 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009092418.1	22.078	77	18	2.5	18.9	NADH dehydrogenase subunit 1 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009092410.1	71.429	7	2	4.5	16.9	ATP synthase F0 subunit 8 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009092414.1	27.027	37	8	0.28	21.6	ATP synthase F0 subunit 6 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009092418.1	24.211	95	22	2.4	18.9	NADH dehydrogenase subunit 1 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009092415.1	44.444	9	2	5.6	17.7	NADH dehydrogenase subunit 5 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009092417.1	31.818	22	6	6.7	17.3	NADH dehydrogenase subunit 4 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009092411.1	20.000	30	8	7.2	17.3	cytochrome c oxidase subunit III [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009092417.1	50.000	18	10	1.4	19.6	NADH dehydrogenase subunit 4 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009092417.1	34.783	23	10	1.5	19.6	NADH dehydrogenase subunit 4 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009092408.1	50.000	12	3	5.7	17.7	cytochrome c oxidase subunit I [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009092409.1	23.944	71	22	7.1	17.3	cytochrome c oxidase subunit II [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009092409.1	43.750	16	22	7.5	17.3	cytochrome c oxidase subunit II [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009092418.1	40.909	22	5	9.2	16.9	NADH dehydrogenase subunit 1 [Amynthas aspergillum]	Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt	Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Lophotrochozoa_Annelida (Clitellata)_Amynthas_aspergillum/Lophotrochozoa_Annelida (Clitellata)_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_114374.1	25.000	36	6	6.8	18.1	cytochrome b [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_114370.1	34.043	47	8	8.3	17.7	cytochrome c oxidase subunit II [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_114374.1	28.571	63	21	1.1	20.4	cytochrome b [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_114374.1	33.333	27	21	9.8	17.3	cytochrome b [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_114369.1	28.571	28	7	3.8	18.9	cytochrome c oxidase subunit I, partial [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_114373.1	22.951	61	15	2.9	18.9	cytochrome c oxidase subunit III [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_114373.1	25.000	52	15	6.4	17.7	cytochrome c oxidase subunit III [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_114376.1	46.667	15	4	6.8	17.7	NADH dehydrogenase subunit 4 [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_114372.1	31.915	47	12	0.12	23.5	NADH dehydrogenase subunit 5 [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_114369.1	45.455	11	3	6.0	18.1	cytochrome c oxidase subunit I, partial [Hymenolepis diminuta]	Platyhelminthes_TENT5A-B-C-D.txt	Platyhelminthes_Hymenolepis_diminuta	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Platyhelminthes_Hymenolepis_diminuta/Platyhelminthes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_014671930.1	54.627	335	73	1.42e-122	362	PREDICTED: protein FAM46C-like [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_014675022.1	52.199	341	73	3.06e-112	337	PREDICTED: protein FAM46C-like [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014671930.1	54.790	334	76	2.08e-126	371	PREDICTED: protein FAM46C-like [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014675022.1	52.312	346	77	1.56e-112	337	PREDICTED: protein FAM46C-like [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014671433.1	24.786	117	23	0.38	32.3	PREDICTED: fidgetin-like protein 1 isoform X3 [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014671514.1	24.786	117	23	0.40	32.3	PREDICTED: fidgetin-like protein 1 isoform X4 [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014671284.1	24.786	117	23	0.44	32.3	PREDICTED: fidgetin-like protein 1 isoform X1 [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014671357.1	24.786	117	23	0.44	32.3	PREDICTED: fidgetin-like protein 1 isoform X2 [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014665528.1	35.714	56	13	1.0	31.2	PREDICTED: forkhead box protein O-like [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014664122.1	40.476	42	10	1.8	30.4	PREDICTED: titin-like [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_014669293.1	27.273	55	13	1.9	30.0	PREDICTED: ATPase family AAA domain-containing protein 1-like isoform X1 [Priapulus caudatus]	Ecdysozoa_Priapulida_TENT5A-B-C-D.txt	Ecdysozoa_Priapulida_Priapulus_caudatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Ecdysozoa_Priapulida_Priapulus_caudatus/Ecdysozoa_Priapulida_TENT5A-B-C-D.txt
