qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
NP_001258875.2	XP_036825703.1	68.393	1525	99	0	2145	slit homolog 3 protein isoform X4 [Oncorhynchus mykiss]	Teleostei_SLIT1-2-3.txt	Teleostei_Oncorhynchus_mykiss	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oncorhynchus_mykiss/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_036825701.1	68.328	1525	99	0	2137	slit homolog 3 protein isoform X2 [Oncorhynchus mykiss]	Teleostei_SLIT1-2-3.txt	Teleostei_Oncorhynchus_mykiss	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oncorhynchus_mykiss/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_036790169.1	63.492	1512	98	0	1980	slit homolog 2 protein isoform X2 [Oncorhynchus mykiss]	Teleostei_SLIT1-2-3.txt	Teleostei_Oncorhynchus_mykiss	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oncorhynchus_mykiss/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_036790168.1	63.158	1520	98	0	1975	slit homolog 2 protein isoform X1 [Oncorhynchus mykiss]	Teleostei_SLIT1-2-3.txt	Teleostei_Oncorhynchus_mykiss	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oncorhynchus_mykiss/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_036798606.1	67.315	1337	98	0	1861	slit homolog 3 protein-like isoform X3 [Oncorhynchus mykiss]	Teleostei_SLIT1-2-3.txt	Teleostei_Oncorhynchus_mykiss	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oncorhynchus_mykiss/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_036816288.1	59.649	1539	100	0	1851	slit homolog 1a isoform X9 [Oncorhynchus mykiss]	Teleostei_SLIT1-2-3.txt	Teleostei_Oncorhynchus_mykiss	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oncorhynchus_mykiss/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_003452015.2	76.649	1516	99	0	2383	LOW QUALITY PROTEIN: slit homolog 1a [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_003454150.1	68.814	1552	99	0	2165	slit homolog 1b [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_025763778.1	63.227	1531	98	0	1980	LOW QUALITY PROTEIN: slit homolog 2 protein [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_005467341.1	55.074	1547	99	0	1698	slit homolog 3 protein isoform X1 [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_025766107.1	53.635	1348	98	0	1466	slit homolog 3 protein isoform X2 [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_025763778.1	79.256	1533	98	0	2520	LOW QUALITY PROTEIN: slit homolog 2 protein [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_003452015.2	66.492	1531	100	0	2080	LOW QUALITY PROTEIN: slit homolog 1a [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_005467341.1	62.492	1517	98	0	1957	slit homolog 3 protein isoform X1 [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_003454150.1	61.082	1552	100	0	1920	slit homolog 1b [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_025766107.1	61.144	1346	98	0	1724	slit homolog 3 protein isoform X2 [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_005467341.1	67.89	1526	99	0	2126	slit homolog 3 protein isoform X1 [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_025763778.1	64.954	1538	98	0	2055	LOW QUALITY PROTEIN: slit homolog 2 protein [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_003452015.2	60.117	1537	100	0	1859	LOW QUALITY PROTEIN: slit homolog 1a [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_025766107.1	66.592	1341	98	0	1856	slit homolog 3 protein isoform X2 [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_003454150.1	56.859	1560	99	0	1744	slit homolog 1b [Oreochromis niloticus]	Teleostei_SLIT1-2-3.txt	Teleostei_Oreochromis_niloticus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Oreochromis_niloticus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_019950691.2	76.451	1516	99	0	2396	slit homolog 1a isoform X4 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_019950673.2	75.801	1529	99	0	2388	slit homolog 1a isoform X1 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_019950682.2	75.801	1529	99	0	2382	slit homolog 1a isoform X2 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_019950700.2	75.923	1516	99	0	2371	slit homolog 1a isoform X5 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_069394751.1	75.278	1529	99	0	2364	slit homolog 1a isoform X3 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_069386223.1	63.435	1537	98	0	2005	slit homolog 2 protein isoform X8 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_069386222.1	63.189	1543	98	0	1998	slit homolog 2 protein isoform X7 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_069386219.1	62.863	1551	98	0	1993	slit homolog 2 protein isoform X5 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_069386216.1	62.661	1556	98	0	1989	slit homolog 2 protein isoform X2 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_069386217.1	62.741	1554	98	0	1987	slit homolog 2 protein isoform X3 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386223.1	79.987	1539	99	0	2557	slit homolog 2 protein isoform X8 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386222.1	79.676	1545	99	0	2551	slit homolog 2 protein isoform X7 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386219.1	79.266	1553	99	0	2545	slit homolog 2 protein isoform X5 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386217.1	79.113	1556	99	0	2542	slit homolog 2 protein isoform X3 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386216.1	79.012	1558	99	0	2541	slit homolog 2 protein isoform X2 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386215.1	78.708	1564	99	0	2534	slit homolog 2 protein isoform X1 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_019956014.1	79.532	1539	99	0	2533	slit homolog 2 protein isoform X9 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386220.1	78.562	1558	99	0	2517	slit homolog 2 protein isoform X6 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386218.1	78.498	1558	99	0	2516	slit homolog 2 protein isoform X4 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_069386224.1	78.837	1479	94	0	2402	slit homolog 2 protein isoform X10 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_019937784.2	66.45	1541	99	0	2122	slit homolog 3 protein isoform X1 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_019956014.1	64.112	1566	100	0	2066	slit homolog 2 protein isoform X9 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386220.1	63.752	1578	100	0	2060	slit homolog 2 protein isoform X6 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386223.1	63.787	1574	100	0	2058	slit homolog 2 protein isoform X8 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386217.1	63.447	1584	100	0	2054	slit homolog 2 protein isoform X3 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386218.1	63.51	1584	100	0	2053	slit homolog 2 protein isoform X4 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386222.1	63.481	1580	100	0	2053	slit homolog 2 protein isoform X7 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386216.1	63.43	1586	100	0	2052	slit homolog 2 protein isoform X2 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386215.1	63.128	1592	100	0	2048	slit homolog 2 protein isoform X1 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_069386219.1	63.161	1588	100	0	2046	slit homolog 2 protein isoform X5 [Paralichthys olivaceus]	Teleostei_SLIT1-2-3.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014070019.1	75.945	1534	100	0	2381	slit homolog 1 protein isoform X7 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014070010.1	75.064	1552	100	0	2367	slit homolog 1 protein isoform X6 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014069989.1	74.823	1557	100	0	2365	slit homolog 1 protein isoform X4 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_082826676.1	75.163	1534	100	0	2362	slit homolog 1 protein isoform X2 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014069971.1	74.632	1561	100	0	2361	slit homolog 1 protein isoform X2 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014069958.1	74.298	1568	100	0	2355	slit homolog 1 protein isoform X1 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_082826675.1	74.822	1541	100	0	2355	slit homolog 1 protein isoform X1 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014070028.1	75.424	1534	100	0	2355	slit homolog 1 protein isoform X8 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_014070000.1	74.119	1561	100	0	2337	slit homolog 1 protein isoform X5 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_082826678.1	74.641	1534	100	0	2333	slit homolog 1 protein isoform X4 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014070019.1	66.777	1517	99	0	2093	slit homolog 1 protein isoform X7 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014070010.1	65.993	1535	99	0	2079	slit homolog 1 protein isoform X6 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014069989.1	65.779	1540	99	0	2078	slit homolog 1 protein isoform X4 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014069971.1	65.609	1544	99	0	2076	slit homolog 1 protein isoform X2 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014069958.1	65.313	1551	99	0	2071	slit homolog 1 protein isoform X1 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014070028.1	66.249	1517	99	0	2070	slit homolog 1 protein isoform X8 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_082826676.1	66.249	1517	99	0	2062	slit homolog 1 protein isoform X2 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_082826675.1	65.945	1524	99	0	2057	slit homolog 1 protein isoform X1 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014070000.1	65.091	1544	99	0	2051	slit homolog 1 protein isoform X5 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_004778.1	XP_014069980.1	64.797	1551	99	0	2045	slit homolog 1 protein isoform X3 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_045579996.2	68.622	1517	99	0	2149	LOW QUALITY PROTEIN: slit homolog 3 protein [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014070028.1	60.039	1539	100	0	1862	slit homolog 1 protein isoform X8 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014070019.1	59.741	1545	100	0	1857	slit homolog 1 protein isoform X7 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014070000.1	59.004	1566	100	0	1847	slit homolog 1 protein isoform X5 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014070010.1	59.117	1563	100	0	1846	slit homolog 1 protein isoform X6 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014069989.1	58.929	1568	100	0	1844	slit homolog 1 protein isoform X4 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014069971.1	58.715	1572	100	0	1842	slit homolog 1 protein isoform X2 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014069980.1	58.805	1573	100	0	1840	slit homolog 1 protein isoform X3 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_014069958.1	58.518	1579	100	0	1835	slit homolog 1 protein isoform X1 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_001258875.2	XP_082826678.1	59.064	1539	100	0	1829	slit homolog 1 protein isoform X4 [Salmo salar]	Teleostei_SLIT1-2-3.txt	Teleostei_Salmo_salar	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Salmo_salar/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_053189321.1	76.649	1516	99	0	2402	slit homolog 1a isoform X1 [Scomber japonicus]	Teleostei_SLIT1-2-3.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_053189323.1	76.517	1516	99	0	2389	slit homolog 1a isoform X3 [Scomber japonicus]	Teleostei_SLIT1-2-3.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_053189322.1	75.905	1519	99	0	2372	slit homolog 1a isoform X2 [Scomber japonicus]	Teleostei_SLIT1-2-3.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_053189324.1	75.989	1516	99	0	2364	slit homolog 1a isoform X4 [Scomber japonicus]	Teleostei_SLIT1-2-3.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_SLIT1-2-3.txt
NP_003052.2	XP_053181502.1	63.542	1547	98	0	2004	slit homolog 2 protein [Scomber japonicus]	Teleostei_SLIT1-2-3.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_SLIT1-2-3.txt
